review_score,review_comment_message,product_category_name
5,Entrega bem antes do prazo super indico esse site .,eletronicos
5,"Foi entregue antes do prazo 
Tudo ok, excelente !!",beleza_saude
4,Entrega uma dia antes do previsto,beleza_saude
5,"Gostei muito, entrega rápida e eficiente",brinquedos
3,"A loja foi rapida em preparar o produto para ser postado. Porem os correios nao entregaram o produto, e ja faz mais de um mes.",construcao_ferramentas_construcao
5,"O produto realmente funciona, a cachorrada calou a boca geral...",pet_shop
5,Produto conforme descrição no site. Chegou dentro do prazo. Recomendo!,moveis_decoracao
5,"Prático, pequeno, leve, testei pouco mas por enquanto estou gostando muito.",informatica_acessorios
5,"PRODUTO DE QUALIDADE, CHEGOU ANTES DO PRAZO PREVISTO, GOSTEI MUITO",ferramentas_jardim
5,"Ótimo atendimento, produto entregue com agilidade.",fashion_bolsas_e_acessorios
2,"Gostei do produto, mas ele fica casando muita água e tá tive outros e ñ ficava casando.",beleza_saude
5,"Chego uma semana antes do prazo, paguei na terça na quinta feira da mesma semana já estava na minha residência.",cool_stuff
5,lindo ,cama_mesa_banho
3,NAO GOSTEI PORQUE VEIO AMASSADA,utilidades_domesticas
5,Estou satisfeito com o produto bem como o atendimento e a entrega tudo certo.,beleza_saude
1,"Nunca mais. A pilha ficou ""dançando"" e não dá contato. E não tenho o menor ânimo de reclamar, dá trabalho demais. Resumindo: não compro mais este tipo de produto on line para evitar este tipo de preju",papelaria
5,O produto foi entregue antes do prazo.... Foi excelente! ,eletronicos
2,A capinha não deu certo pro bebe conforto da Cosco. Não recomendo. ,bebes
5,"ainda nao testei mais irei fazer o teste do produto,tenho boas recomendacoes sobre o tal.",beleza_saude
5,Tudo certo com a entrega e com a mercadoria,ferramentas_jardim
5,"Produto Top.
",casa_conforto
5,"super recomendo, todas as compras chegam direitinho do jeito que encomendei e antes do prazo,",moveis_decoracao
5,"chegou antes do prazo!
Obrigado lannister
otimo atendimento",beleza_saude
5,Produto entregue antes do prazo. Show👏🏻👏🏻👏🏻👏🏻stark sempre competente ,beleza_saude
4,Rápido. ,moveis_decoracao
5,Atendemento Otimo Entrega Antes do praso E produto tambem otimo,casa_conforto
1,"recebi o produto no dia 09 de maio diferente do que tinha pedido e fiz o pedido de cancelamento no dia 11 de maio e até o momento não obtive retorno algum, alias não sei mais o que faço, só PROCON
",instrumentos_musicais
2,Eu comprei 2unidade veio só uma estou aguardando o outro! ,moveis_decoracao
5,"Chegou dentro do prazo de entrega e eu adorei o produto.
",esporte_lazer
1,A película de gel veio de outro aparelho.,telefonia
4,"Recebi o produto que esperava
Mas não me mandaram a nota fiscal. Porque ?",relogios_presentes
1,"realizei a compra, e não entregara!!! estou cancelando e espero ser reembolsada.",relogios_presentes
3,"Entrega no prazo, produto correto, mas o relógio não funciona ",relogios_presentes
5,A LOJA É ÓTIMA. PENA QUE USA OS CORREIOS PARA ENTREGA.,beleza_saude
4,"Carteira de ótima qualidade, só achei ela grande, mas fora isso, ela é linda e tem um designer legal!",fashion_bolsas_e_acessorios
4,Por enquanto o relógio está funcionando corretamente.,relogios_presentes
2,Esperava um produto de maior qualidade.,cama_mesa_banho
1,"Eu comprei o relogio e c 3 dias parou de funcionar,como faço p fazer troca?",relogios_presentes
4,"O produto veio correto, perfeito e dentro do prazo.",relogios_presentes
5,"Muito boa em tudo , e produto chega bem antes do tempo previsto ",moveis_decoracao
4,Linda cortina!,cama_mesa_banho
1,"Recebi 3 copos iguais indevidamente, como faço para fazerem as trocas ?",utilidades_domesticas
5,Ótimo custo benefício!,instrumentos_musicais
2,"Não foi como o esperado o produto foi parcialmente entregue,comprei 6 baldes de 15 kilos de impermeabilizante e recebi 5 falta 1 fiz uma reclamação porém não obtive resposta ainda,no aguardo",construcao_ferramentas_construcao
3,"Produto veio embalado corretamente porém mesmo assim a lata veio amassada demais, sorte que não durou ou vazou nada. Produto excelente",construcao_ferramentas_construcao
5,"o produto é de boa qualidade, gostei!",fashion_bolsas_e_acessorios
3,Só achei a entrega demorada. Realizei a compra dia 12 de dezembro 2017.,brinquedos
4,Produto com material bom só as alças são moles nem parece que do mesmo material poderia ser mas firme.🤔,tablets_impressao_imagem
5,Responsável ,beleza_saude
5,produto entregue no prazo td certo,beleza_saude
5,Estou parabenizando as lojas lannister e parceiro pela entrega das mercadorias nota 10,telefonia
1,"Eu fiz o cancelamento desse produto e pedi o ressarcimento do valor, porém não me estornarão ",cama_mesa_banho
5,Perfume excelente,perfumaria
4,Produto muito frágil,utilidades_domesticas
5,Parabéns. Recebi antes do prazo . tudo correto como foi combinado.,ferramentas_jardim
1,Comprei achando que iria receber em três dias úteis. Já passaram 5 e nada do produto. Um absurdo!,malas_acessorios
4,Produto original ótimo,beleza_saude
5,"Amei, produto maravilhoso, deu um charme lindo na cama! Recomendo a loja e o produto para quem tem bom gosto!",cama_mesa_banho
5,Recomendo está loja pois atendeu as minhas expectativas. Muito obrigado ,automotivo
5,muito bom e foi entregue,brinquedos
5,"O produto alcançou todas minhas expectativa, e sem contar que chegou muito antes do prazo de entrega super recomendo.",cama_mesa_banho
1,Cadê meu produto ... pra querer saber minha opinião tenho que receber primeiro não é mesmo ,cama_mesa_banho
2,"Produto veio recem pintado com verniz com um cheiro muito forte impossível de usar para a função , coar café . ",utilidades_domesticas
5,"Chegou de acordo com que eu tinha pedido e chegou antes do prazo previsto, super recomendo 👏👏👏",perfumaria
5,"Gostei bastante, chegou antes do previsto, sugestão colocar mesmo que para vender separado todo mas colocar todo o kit inclusive o jogo de lençol que está na foto de mostra do kit cobre leito.",cama_mesa_banho
5,Produto excelente e de ótima qualidade. Adorei.,bebes
1,aguardo retorno por que ainda não recebi.,perfumaria
3,"Nada como o original!
",eletronicos
4,entrege antes do prazo,telefonia
4,Está dentro do que eu esperava.,relogios_presentes
1,Eu Pedi 05 caixas e so entregarão 04 e as caixas vieram todasdanificadas,alimentos
4,"comprei dois arranhadores. Foi entregue um, porém, o outro foi entregue uns três dias depois quando me preparava para reclamar.",pet_shop
4,Gostei muito de comprar!,automotivo
5,VEIO EM PERFEITA CONDIÇÃO E ANTES DO PRAZO,eletroportateis
4,"Cliente assíduo poderia ter vantagem, como desconto",beleza_saude
5,Foi entregue muito antes do previsto.,brinquedos
5,"Sempre compro produtos nas lannister, além de ser de ótima qualidade o preço e o prazo eu adoro.",cama_mesa_banho
5,A etrega foi rápida e o produdo chegou em perfeitas condições....muito obrigado lannister... parabens pelo bom atendimento.,cama_mesa_banho
5,"recebi o produto dentro do prazo informado, ainda não utilizei.",informatica_acessorios
1,"Fiz a compra de duas panelas, uma de 20 cm que chegou e outra de 16 cm que não recebi ainda. Aguardo resposta.",utilidades_domesticas
5,Amei o produto. Se ñ der problema. ,relogios_presentes
5,"Como da imagem, entrega super rápido, bem mais bonito do que imaginei, custo benefício ótimo.",relogios_presentes
5,"Ótimo, chegou antes do que eu esperava muito rápido",esporte_lazer
5,"ótima loja, super rápida na entrega .",consoles_games
5,tudo certo bem tranquilo,cool_stuff
4,Ainda nao utilizei motivo pelo qual nao posso emitir minha opiniao quanto a qualidade do produto.,informatica_acessorios
4,"O produto veio bem embalado, íntegro. Me surpreendi!! Não faz barulho! Apenas achei algumas peças de plástico um pouco frágeis. Poderiam ser mais resistentes. Mas o produto é muito bom.",beleza_saude
5,Veio com a alça do relógio quebrada,brinquedos
1,"Parceiro ruim e metodologia da lannister péssimo. Já tem quase um mês que recebi o produto errado, tive de comprar novamente e as Lojas lannister não tomam nenhuma atitude, só ficam enviando pesquis",construcao_ferramentas_construcao
5,"Muito bom desde a compra, entrega, feedback muito bom.
Agradecido",esporte_lazer
3,"Falta a Nota Fiscal DANFE, favor enviar.",automotivo
4,"Atende as minhas exigências
",telefonia
4,Recomendo chegou melhor que lannister. ,telefonia
5,Entregue bem antes do prazo. Sem nenhum problema.,cama_mesa_banho
4,Foi feito tres pedidos dois chrgaram certo so um que não entregaram dentro do prazo e recomendo,automotivo
5,bom produto e vendedor,eletronicos
1,"não gostei do produto, a qualidade é muito ruim, ja veio descascando a camada, não gostei",moveis_decoracao
4,Y,beleza_saude
1,Produto de baixa qualidade. ,relogios_presentes
4,A colcha é muito bonita e destaca bem na cama.,cama_mesa_banho
5,as bolsas são de otima qualidade e um bom material,cool_stuff
5,"Gostei muito da compra, inclusive o pequeno prazo em que foi entregue.",moveis_decoracao
4,"Havíamos encomendado 2 unidades deste produto apenas chegou uma ...mas após 5 dias chegou a outro ..e tudo certo ...e o produto é maravilhoso ,recomendo .",ferramentas_jardim
5,ENTREGUE EM TEMPO HÁBIL...RESPONDEU AS MINHAS EXPECTATIVAS.,eletrodomesticos
2,demora com a entrega,perfumaria
3,"Produto muito barulhento e a velocidade dele ocila muito e trava tb
Nao recomendo ou o meu veio com defeito ",beleza_saude
5,"Produto muito bom , recebi bem antes do prazo , gostei muito e recomendo.",beleza_saude
5,boneca muito bonita minha filha amou,brinquedos
3,Bem atendido,automotivo
5,Mais uma vez a lannister.com se superou e entregou o produto antes do combinado. Estou muito satisfeito.,esporte_lazer
4,"Eu amei a babá eletrônica, me ajuda muito na hora do meu bebê dormir no quartinho dele, ou quando não estou por perto. Chegou antes do prazo e em perfeito estado. ",bebes
5,"Foi entregue antes do prazo, o que me surpreendeu.",automotivo
5,Muito Satisfeita com a compra e com o produto,cama_mesa_banho
5,muito bom fazer compras no stark,perfumaria
2,"comprei a maquina com 2 bastidores extras, entretanto veio faltando o bastidor de bolso, fiz diversos contatos com a loja e email porem sem retorno. Aguardo contato e resolução do problema",eletroportateis
5,recebi o produto antes do orazo,eletronicos
5,"Produto muito bom, bem acabado e ainda vem com uma dedicatória ao pequeno e um lacinho. Acho que esta loja está no caminho certo, entregando um produto de qualidade e com carinho e respeito ao cliente",cool_stuff
2,Tinha realizado meu pedido um vinho safra 2012 me mandaram safra 2016,bebidas
5,Chegou antes do prazo e veio muito bem embalado! Eu recomendo!,ferramentas_jardim
5,gostei compraria novamente ,brinquedos
3,Faltou orientações mais detalhadas sobre a instalação,informatica_acessorios
5,Chego muito antes do prazo. Produto muito bem embalado e de ótima qualidade ,fashion_calcados
5,super recomendo o vendedor .... o produto veio correto e durante o processo de venda ... muita atenção obrigada,eletrodomesticos
5,Gosto muito de comprarias lannister,informatica_acessorios
5,A entrega foi no prazo.esta de parabéns ,eletroportateis
1,ENTREGARAM O LIVRO ERRADO NÃO CONSIGO CONTACTAR NINGUÉM DA lannister. O SISTEMA NÃO ACEITA QUANDO TENTO CADASTRAR A TROCA PELO LIVRO CORRETO. ENTREM EM CONTATO COMIGO!!,livros_tecnicos
5,"Deveriam reduzir o prazo de entrega, muito longo.",cool_stuff
5,Gostei muito do site recomendo entrega dentro do prazo c responsabilidade ,cool_stuff
1,Eu pedi q cancelacem antes da nf ser emitida pq eu havia ganhado de presente um igual... não cancelaram... mandaram assim msm... eu pedi quando a nf ainda não tinha sido emitida,beleza_saude
5,"SUPER INDICO,CHEGOU ANTES DO PRAZO PREVISTO",casa_construcao
2,iMAGINEI QUE O PRODUTO FOSSE DE UM JEITO E NÃO SUPRIU MINHAS EXPECTATIVAS...PARECE AMOSTRA GRATIS.,perfumaria
5,Concerteza recomendo o produto chegou tudo certo e bem antes do prazo previsto satisfeito com o produto excelente atendimento. ,eletronicos
5,"A luminária é linda, tem um tamanho excelente e o acabamento é bem bom. 
",ferramentas_jardim
5,Ótimo custo x benefício.,beleza_saude
5,"Não tenho nada a reclamar, os dois produtos que eu comprei de vocês estão entregues dentro do prazo. ",moveis_decoracao
1,"Trinta dias pra receber um produto e ainda não chegaram todos 
E vcs deram 17 dias
Falta de compromisso ",brinquedos
5,o produto é muito bom material ótimo e entrega no prazo correto ! satisfeita,ferramentas_jardim
4,Loja honesta entrega no prazo só precisa que seja mais detalhado algumas especificações do produto mais indico ,utilidades_domesticas
5,produto bom e entrega rápida !!!!!!!!!!!!,automotivo
5,Produto entregue antes do prazo. ,malas_acessorios
5,Com certeza voltarei a comprar nesta loja ,papelaria
4,"Muito desagradável receber dois produtos IGUAIS SEPARADAMENTE, e em dias diferentes sem NOTA FISCAL!
GERA INSATISFAÇÃO.",pet_shop
5, Chegou muito antes da data prevista 😍 Parabéns!!!!,casa_construcao
5,Chegou rápido e mesmo sem eu ter pedido veio embrulhado p presente. Ficou ótimo. Me poupou bastante trabalho.,brinquedos
5,"Fui muito bem atendida. O produto chegou antes do prazo e em perfeitas condições.

Grata
Nataila Vasserman",beleza_saude
5,"Chegou bem antes do prazo determinado, e tudo certinho amei o produto e super recomendo.",perfumaria
2,No site a foto está uma coisa e foi recebido outra coisa.,automotivo
4,Gostei do produto. Eu recomendo.,utilidades_domesticas
4,Bom custo - beneficio.,eletroportateis
5,"Qualifico como ótima compra. Recomendo a todos. Entrega feita no prazo, produto maravilhoso.",beleza_saude
1,"Comprei 04 unidades, e foram entregues apenas 02 pacotes com 01 unidade cada. Ainda não sei se serão entregues as outras 02 unidades faltantes.
De qualquer forma, a entrega deve ser de uma única vez.",telefonia_fixa
3,Produto com pequenos pontos de ferrugem. Não estava em perfeito estado. ,relogios_presentes
5,super recomendo chegou tudo certinho muito bem embalado,utilidades_domesticas
5,Bons vendedores...recomendo demais.,esporte_lazer
1,"Além da entrega ser demorado, o frete é caro",beleza_saude
